Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,85.10977222615219,255,False,-4.0,-1.0,3.9064061641693115,5.7127843059270695
2,192.89325112990352,353,False,10.0,-1.0,3.9393623292780466,7.449070353182323
3,183.95258166476216,348,False,-11.0,-1.0,3.992683079882804,7.0726097010239295
4,151.8037601848919,333,False,1.0,-1.0,3.9864644846458863,7.102552735945909
5,62.11052173723948,249,False,-7.0,-1.0,3.980416667659224,5.463724056795524
6,36.57273340104369,221,False,-28.0,-1.0,3.9405251109230943,5.116293476982994
7,-8.284352416049508,112,False,-15.0,-1.0,3.9464256763941563,2.940570932771412
8,-4.398506192016406,138,False,-30.0,-1.0,3.8629100322723873,3.661001639255066
9,160.9837938077813,335,False,-5.0,-1.0,3.6526052594041363,7.679127832250531
10,169.1524883873302,339,False,2.0,-1.0,3.9793787571436825,7.765825127997329
11,7.447587282691373,184,False,-32.0,-1.0,3.890605449676705,4.465846036158442
12,-20.598493099756155,95,False,-2.0,-1.0,3.9227929115416966,2.5428014449334064
13,94.81110207328734,233,False,-20.0,-1.0,3.977144689317492,5.451633529084067
14,149.50496367544923,317,False,-13.0,-1.0,3.820849732783725,6.803818615572086
15,193.10838143371672,323,False,-4.0,-1.0,3.874921798902946,7.21337570933677
16,15.670588896079153,199,False,-2.0,-1.0,3.9085545539855957,4.37341917030532
17,175.04130447607275,341,False,-44.0,-1.0,3.8740304333402746,7.82509382176172
18,230.71712980432466,378,False,13.0,-1.0,3.9704282113703604,7.890037427295403
19,192.9139093244535,314,False,2.0,-1.0,3.7538156833366183,7.169088507713275
20,113.62807054372894,295,False,8.0,-1.0,3.8905579257477996,6.894506955558781
21,9.962281999687775,192,False,-24.0,-1.0,3.985608976587272,4.941924790264845
22,50.801058290603166,220,False,-19.0,-1.0,3.991037545235975,5.399823755902154
23,160.35399925565133,325,False,9.0,-1.0,3.6918554306030273,7.40648682781137
24,184.90475728450772,332,False,-9.0,-1.0,3.7931444644935834,7.287521781453145
25,168.76701856596424,337,False,-44.0,-1.0,3.963477069709328,7.603566164225451
26,175.21005311953752,345,False,14.0,-1.0,3.858383930436213,7.555026558543677
27,197.41605114800308,333,False,-64.0,-1.0,3.847694211712276,7.540245666713999
28,79.99159970963208,244,False,7.0,-1.0,3.9012685821540836,5.7286334343972145
29,-37.47230607900889,75,False,-25.0,-1.0,3.9656410997896105,1.868674336913973
30,190.46334093100654,331,False,-4.0,-1.0,3.8175670418305003,7.411914873705035
31,144.8022045628534,319,False,4.0,-1.0,3.8803319931030273,7.7704974039075285
32,-2.256399721545982,183,False,-28.0,-1.0,3.9052528785400633,4.501867233348063
33,115.75523167023019,300,False,-35.0,-1.0,3.8513372017870124,6.9482099423867965
34,104.67115641678592,227,False,-21.0,-1.0,3.912489956188255,5.28681679469603
35,22.10988870646287,204,False,-23.0,-1.0,3.9913432244124087,5.067087459674689
36,132.15551969652012,312,False,7.0,-1.0,3.9274384095883645,7.064853991837038
37,96.09680915617952,269,False,-41.0,-1.0,3.8410840034486804,6.33643470117026
38,25.47420050971219,191,False,-22.0,-1.0,3.999169826507755,3.8684557741678547
39,-2.086111402443308,175,False,-26.0,-1.0,3.9097664997206456,4.418597724113082
40,63.45203945811943,237,False,-25.0,-1.0,3.9006054401405343,5.795251716560987
41,-16.186943353228905,112,False,-28.0,-1.0,3.8635253906250484,3.2203549984177307
42,161.98289648620522,333,False,-6.0,-1.0,3.76226544380188,7.194452723530163
43,172.87151877407982,341,False,-4.0,-1.0,3.631292939564505,7.211787907010671
44,24.43193903746409,216,False,-3.0,-1.0,3.894335746814114,4.680108051848408
45,-50.7064877488641,26,False,0.0,-1.0,3.9716992378234863,0.4763505943477727
46,0.9615635399201565,160,False,-1.0,-1.0,3.9393162727355957,3.714532646414591
47,-34.73190499359494,70,False,-30.0,-1.0,3.997400553828085,2.029585218083646
48,210.984436680067,354,False,-13.0,-1.0,3.707325332231383,7.077322356104272
